dataset_index,cid,gt_atom_count,pred_atom_count,atom_xy_mae,bond_map_mae,type_map_mae,atom_center_score_r3,typed_center_score_r3,type_top1_local_acc_r3,atom_type_macro_f1_2d,ch_collapse_rate_2d,pred_object_score,pred_object_3d_score,pred_object_count_mae,pred_object_count_score,pred_object_center_score,pred_object_type_acc,pred_object_macro_f1,pred_object_hetero_f1,pred_object_edge_f1,pred_object_edge_f1_robust,pred_object_match_coverage_robust,pred_object_graph_score,pred_object_heavy_rmsd,pred_object_z_mae,figure_path
126,9964619,29,1,0.060105953365564346,0.03390660881996155,0.008361748419702053,0.0011874694248725627,1.3892978402956377e-05,0.4482758620689655,0.2488095238095238,0.0,0.005981474016504035,0.13399040979686486,28.0,0.03448275862068961,0.016181204468011856,0.0,0.0,0.0,0.0,0.0,0.0,0.008620689655172403,0.9553393125534058,0.3513346314430237,
127,9964628,27,1,0.05528979003429413,0.030613217502832413,0.00798140186816454,0.0011809313738787616,8.287017170392506e-06,0.25925925925925924,0.13306982872200265,0.0,0.00648275292995904,0.15125017331016286,26.0,0.03703703703703709,0.018543947488069534,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259273,1.058822512626648,0.2669036388397217,
128,9964658,29,64,0.06549022346735,0.046423763036727905,0.011824838817119598,0.799270386325902,0.1728715473305893,0.1724137931034483,0.10129870129870129,0.0,0.32047184016534497,0.6215683499502007,35.0,0.453125,1.0,0.3448275862068966,0.1358695652173913,0.12903225806451613,0.3488372093023256,0.8000000000000002,0.2413793103448276,0.28835463791219546,0.10286279022693634,0.12465539574623108,
129,9964687,25,64,0.06075350195169449,0.041839003562927246,0.011735400184988976,0.8083602130413056,0.35942969797779883,0.48,0.22964705882352945,0.6666666666666669,0.34128785065023226,0.6582206546777003,39.0,0.390625,1.0,0.4,0.11577574967405475,0.11764705882352942,0.4594594594594595,0.8333333333333334,0.32,0.3051516225103277,0.09667212516069412,0.06544319540262222,
130,9964699,30,1,0.06103483587503433,0.03422166034579277,0.008546676486730576,0.0011995782454808552,1.4689777655500317e-05,0.36666666666666664,0.20312500000000003,0.0,0.005957063119858502,0.13184505152826506,29.0,0.033333333333333326,0.019141262397170067,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333331,0.9601267576217651,0.3622267246246338,
131,9964700,30,64,0.06820603460073471,0.047232840210199356,0.011541284620761871,0.822166379292806,0.46325226381444995,0.4666666666666667,0.17013888888888892,0.0,0.49087153866248695,0.518577762122812,34.0,0.46875,1.0,0.6,0.3484848484848485,0.5,0.37931034482758624,0.8571428571428571,0.2,0.41964309038662484,0.20820383727550507,0.3349497616291046,/root/autodl-tmp/micro/experiments/v20_dense_stage1_medium10_sup01_fulltest/samples/dense_baseline_sample_0131.png
132,9964728,24,64,0.05943765863776207,0.04563546180725098,0.012887833639979362,0.8707976850370566,0.3683380964140242,0.375,0.15641025641025644,0.2857142857142855,0.4140526344774414,0.7015777579705481,40.0,0.375,1.0,0.5416666666666666,0.2548875855327468,0.13333333333333333,0.5070422535211268,0.6666666666666665,0.4166666666666667,0.3488589725056104,0.07586191594600677,0.08683332055807114,
133,9964733,28,64,0.07621680200099945,0.04969675838947296,0.014384796842932701,0.579395880656583,0.07787357437389174,0.14285714285714285,0.045714285714285714,0.0,0.23490131457959595,0.5533826147726604,36.0,0.4375,1.0,0.17857142857142858,0.05947497949138639,0.07692307692307693,0.256,0.0,0.14285714285714285,0.22625461128289268,0.14073197543621063,0.07410562038421631,
134,9964773,24,64,0.05982314422726631,0.04086310416460037,0.010973784141242504,0.8583601092298826,0.5197522583828181,0.5416666666666666,0.35238095238095235,0.24999999999999983,0.373318621269441,0.6350967689615782,40.0,0.375,1.0,0.5416666666666666,0.13366960907944514,0.0,0.5245901639344263,0.7999999999999999,0.3333333333333333,0.3040904791929382,0.12180536985397339,0.20268192887306213,
135,99648,31,64,0.07609882205724716,0.047822341322898865,0.012841206975281239,0.5686614878716008,0.17653300236252764,0.1935483870967742,0.14361577964519137,0.0,0.24954112020745084,0.48041529063779936,33.0,0.484375,1.0,0.16129032258064516,0.054629629629629625,0.07999999999999999,0.31818181818181823,0.8,0.16129032258064516,0.2593833122895623,0.21666431427001953,0.11639358103275299,
136,9964810,34,64,0.06765490770339966,0.04520596191287041,0.011126721277832985,0.6060213692048017,0.36571813794045355,0.4411764705882353,0.2252886002886003,0.0,0.32598984917765245,0.5536483330547894,30.0,0.53125,1.0,0.3235294117647059,0.12353525322740815,0.23076923076923075,0.2804878048780488,0.8,0.2647058823529412,0.3018441285066449,0.1689562052488327,0.10561522096395493,
137,9964877,26,64,0.07385794073343277,0.047181352972984314,0.013928216882050037,0.5854338373129184,0.0786406839012472,0.11538461538461539,0.055555555555555546,0.0,0.2773859100198386,0.5679904656291102,38.0,0.40625,1.0,0.2692307692307692,0.08534322820037106,0.06666666666666667,0.36036036036036034,0.8,0.2692307692307692,0.25809060509953363,0.1669936180114746,0.00039792899042367935,
138,9964890,33,64,0.07718823850154877,0.05137801170349121,0.013689534738659859,0.6793438729011652,0.2473524479321208,0.2727272727272727,0.11929824561403508,0.0,0.330414928314586,0.5824535976358276,31.0,0.515625,1.0,0.3939393939393939,0.14102434077079107,0.09090909090909091,0.3137254901960785,0.888888888888889,0.15151515151515152,0.2850968579046039,0.16234458982944489,0.06457022577524185,
139,9964916,27,19,0.06427282840013504,0.03963390737771988,0.009945116937160492,0.56489575681863,0.1931460210773179,0.4444444444444444,0.13978494623655915,0.0,0.43848036175596683,0.6489490005425451,8.0,0.7037037037037037,0.9755128182862934,0.5263157894736842,0.16857142857142857,0.25,0.4067796610169491,0.0,0.1111111111111111,0.4020130929961438,0.1140516996383667,0.23054814338684082,
140,9964926,31,1,0.06273335218429565,0.034202564507722855,0.008569728583097458,0.000954107892128729,6.842241734170051e-06,0.1935483870967742,0.08035714285714286,0.0,0.005876389755717204,0.057996394301974966,30.0,0.032258064516129004,0.02075360156595707,0.0,0.0,0.0,0.0,0.0,0.0,0.008064516129032251,0.9473223090171814,0.731335461139679,
141,9964927,26,64,0.07675117999315262,0.053348928689956665,0.012963011860847473,0.828530123600593,0.35886409790583873,0.4230769230769231,0.1904761904761905,0.0,0.3809048659673659,0.6866123463557318,38.0,0.40625,1.0,0.46153846153846156,0.11393939393939394,0.22222222222222224,0.4923076923076923,0.6666666666666666,0.4230769230769231,0.3411025155400155,0.09140873700380325,0.028404198586940765,
142,9964984,26,64,0.06455615162849426,0.04364239051938057,0.012171738781034946,0.7070378317282751,0.24468215383934278,0.2692307692307692,0.13347763347763347,0.0,0.3108837881626069,0.5538173600180865,38.0,0.40625,1.0,0.3076923076923077,0.11717171717171718,0.17647058823529413,0.3655913978494623,1.0,0.2692307692307692,0.28824795032871403,0.1735999584197998,0.07100118696689606,
143,9965061,27,1,0.06008778512477875,0.031095219776034355,0.008088440634310246,0.0007915474750377514,5.452366767460464e-06,0.25925925925925924,0.11538461538461539,0.0,0.006374946288350563,0.125622339984747,26.0,0.03703703703703709,0.0163878146559,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259273,1.0095272064208984,0.39450377225875854,
144,9965076,25,64,0.07568500936031342,0.051790326833724976,0.013292388990521431,0.884310644865036,0.3576071535590529,0.36,0.18909090909090906,0.0,0.2961839375901876,0.6106283313972609,39.0,0.390625,1.0,0.32,0.08080808080808081,0.0,0.45714285714285713,0.6666666666666666,0.16,0.27381786616161613,0.11007804423570633,0.17463776469230652,
145,9965121,28,1,0.06333498656749725,0.03319694101810455,0.008825594559311867,0.0010934067623955862,1.0977284412254968e-05,0.21428571428571427,0.0923076923076923,0.0,0.006015880678647329,0.09221159310878388,27.0,0.0357142857142857,0.013174756430089474,0.0,0.0,0.0,0.0,0.0,0.0,0.008928571428571425,0.9403344988822937,0.5600928664207458,
146,9965187,29,64,0.06793972849845886,0.051728930324316025,0.012822428718209267,0.8281706818218889,0.4997544645461859,0.5172413793103449,0.2006535947712418,0.0,0.34891010805827133,0.6435887977102785,35.0,0.453125,1.0,0.5172413793103449,0.11192865105908582,0.0,0.39622641509433965,0.6666666666666666,0.1724137931034483,0.27434622549483606,0.10691000521183014,0.15916933119297028,
147,9965225,32,64,0.07058343291282654,0.049732550978660583,0.013116645626723766,0.76433199737221,0.3990276250297955,0.375,0.14638157894736845,0.0,0.37862456082564777,0.640977377217749,32.0,0.5,1.0,0.5625,0.21717171717171718,0.0,0.34782608695652173,0.8,0.3125,0.29017347386912606,0.13259528577327728,0.06488125026226044,
148,9965227,27,64,0.07086287438869476,0.044705893844366074,0.012463865801692009,0.873358674623348,0.4066561566252164,0.4444444444444444,0.20449657869012708,0.0,0.3301435548135243,0.6790268926385622,37.0,0.421875,1.0,0.4074074074074074,0.06285714285714286,0.0,0.5121951219512195,1.0,0.3333333333333333,0.2973084712543554,0.10098811984062195,0.0005643346230499446,
149,9965295,34,64,0.07556895166635513,0.05476647615432739,0.01368131022900343,0.7700764659573051,0.38841148095193717,0.4117647058823529,0.1332533013205282,0.0,0.35368153239556693,0.5621509564273498,30.0,0.53125,1.0,0.5294117647058824,0.18369565217391304,0.0,0.27450980392156865,0.8571428571428571,0.20588235294117646,0.2656300618073316,0.15252359211444855,0.2951934337615967,
150,996541,37,64,0.09512776136398315,0.06209741160273552,0.015215660445392132,0.6080986277477162,0.27483472506299383,0.2702702702702703,0.13334879406307978,0.0,0.3725919681573578,0.510941038762021,27.0,0.578125,1.0,0.4864864864864865,0.14989648033126293,0.11111111111111112,0.33802816901408456,0.9333333333333333,0.24324324324324326,0.3150426274434044,0.2331259548664093,0.18711352348327637,
151,9965428,36,64,0.08688811957836151,0.056137584149837494,0.01430538296699524,0.5017802988489469,0.16930503009658493,0.3333333333333333,0.16304675716440423,0.0,0.29936632818877745,0.5000126779969059,28.0,0.5625,1.0,0.3333333333333333,0.11948400412796698,0.06666666666666668,0.23880597014925373,0.6666666666666666,0.1388888888888889,0.2614372237111655,0.23038846254348755,0.058348774909973145,
152,9965791,36,64,0.07027188688516617,0.05085299164056778,0.01305263489484787,0.6334249070949025,0.2645345388718883,0.3611111111111111,0.24245841877420826,0.0,0.3662984114698511,0.6132767417430879,28.0,0.5625,1.0,0.4166666666666667,0.171640866873065,0.14285714285714285,0.36000000000000004,0.8333333333333333,0.25,0.3295246019460416,0.1355838179588318,0.11944720149040222,
153,9965886,37,64,0.08618810772895813,0.054857585579156876,0.01492338441312313,0.4562990141881479,0.027703259526720717,0.21621621621621623,0.08202323991797676,0.0,0.3154030558050268,0.4688639064896286,27.0,0.578125,1.0,0.32432432432432434,0.1165266106442577,0.13793103448275862,0.2680412371134021,0.6,0.13513513513513514,0.289237212015094,0.2662152051925659,0.05794111266732216,
154,9965992,33,64,0.08427643775939941,0.05488823726773262,0.014442333951592445,0.6201925404144056,0.15398244621195029,0.18181818181818182,0.08383838383838382,0.0,0.32854770067345335,0.5401622814743184,31.0,0.515625,1.0,0.36363636363636365,0.1515942028985507,0.1111111111111111,0.31654676258992803,1.0,0.12121212121212122,0.2922386797084071,0.21328575909137726,0.0007096418412402272,
155,9966447,32,64,0.09098874032497406,0.058490294963121414,0.014259455725550652,0.6019799495115876,0.3203234323412545,0.40625,0.18185550082101806,0.0,0.3399316209041756,0.5101721880394359,32.0,0.5,1.0,0.46875,0.14901960784313725,0.14285714285714288,0.23255813953488372,0.5,0.15625,0.2647706989772653,0.2238028198480606,0.10610606521368027,
156,9966566,34,64,0.0871000587940216,0.05458010733127594,0.013888862915337086,0.4875437599771163,0.15353798408228753,0.38235294117647056,0.3068762677484787,0.0,0.37599594302444156,0.44789214018982143,30.0,0.53125,1.0,0.4411764705882353,0.16904761904761906,0.30769230769230765,0.2802547770700637,0.6666666666666666,0.14705882352941177,0.3262496573225076,0.3000892102718353,0.06679168343544006,
157,9966615,38,64,0.09329727292060852,0.059173233807086945,0.014633026905357838,0.4478693792694493,0.20192151179660855,0.34210526315789475,0.1813186813186813,0.0,0.3898949664967667,0.5441083848522976,26.0,0.59375,1.0,0.5,0.20897002479152582,0.07692307692307693,0.3625,0.7499999999999999,0.15789473684210525,0.3324911203429205,0.24449408054351807,0.0007376730209216475,
158,9967106,35,64,0.08976100385189056,0.05748157203197479,0.014426283538341522,0.6370488652161189,0.19309254529009812,0.22857142857142856,0.09292929292929292,0.0,0.35812885475459205,0.5995615300139066,29.0,0.546875,1.0,0.42857142857142855,0.1414770347619712,0.14285714285714288,0.34615384615384615,0.6666666666666666,0.14285714285714285,0.314739431677669,0.1709747612476349,0.0017999997362494469,
159,9967199,35,64,0.09541553258895874,0.06173381954431534,0.015776420012116432,0.7323681669575828,0.22859498992712365,0.2857142857142857,0.13602150537634408,0.0,0.3826840367557279,0.523574106490219,29.0,0.546875,1.0,0.42857142857142855,0.12569444444444444,0.23529411764705882,0.41538461538461535,0.6666666666666666,0.11428571428571428,0.354301077802916,0.2474062293767929,0.05150285363197327,
160,99676,16,1,0.032471664249897,0.017820801585912704,0.005505076609551907,0.0006972234696149826,4.742121966216928e-06,0.25,0.13333333333333333,0.0,0.010684261936694384,0.1647592646069825,15.0,0.0625,0.026185238733887672,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,1.1120368242263794,0.21399998664855957,
161,99679,19,64,0.05287320539355278,0.0335836336016655,0.010731448419392109,0.8002214886640248,0.3175796239156625,0.3157894736842105,0.21571428571428575,0.0,0.39930903887446323,0.6272635197999308,45.0,0.296875,1.0,0.47368421052631576,0.15,0.25806451612903225,0.5882352941176471,0.923076923076923,0.42105263157894735,0.3617140061669829,0.11873074620962143,0.21490579843521118,
162,99680,19,64,0.06711389124393463,0.04376068338751793,0.010975802317261696,0.9471905482442755,0.3217793009252615,0.2631578947368421,0.11965811965811965,0.24999999999999972,0.35498989536309516,0.6028289296763472,45.0,0.296875,1.0,0.47368421052631576,0.12007168458781362,0.16666666666666666,0.46511627906976744,1.0,0.21052631578947367,0.29435711792531466,0.10535166412591934,0.31163489818573,
163,99683,22,64,0.05755751207470894,0.03967433050274849,0.010608186945319176,0.742675552313978,0.3697496510337934,0.4090909090909091,0.18171371112547582,0.0,0.3051693157194918,0.6533057087018762,42.0,0.34375,1.0,0.36363636363636365,0.08461538461538462,0.0,0.4788732394366197,0.8571428571428571,0.36363636363636365,0.27046621072589383,0.09596416354179382,0.057407841086387634,
164,9968538,40,64,0.0751853957772255,0.05808892846107483,0.014088615775108337,0.731929088383913,0.40019791907035607,0.425,0.1465197546712309,0.0,0.37063311834492696,0.6181102858328108,24.0,0.625,1.0,0.5,0.15120663650075414,0.0,0.3582089552238806,0.5714285714285715,0.3,0.311864461628509,0.1516128033399582,0.1075412705540657,
165,9970193,29,64,0.07477185130119324,0.04895525425672531,0.013490220531821251,0.8274648312864632,0.50255678308367,0.5862068965517241,0.3509803921568627,0.6666666666666665,0.36230287046322057,0.653804433969914,35.0,0.453125,1.0,0.4827586206896552,0.1548076923076923,0.0,0.46341463414634143,1.0,0.27586206896551724,0.306437910412758,0.11556855589151382,0.08932749181985855,
166,9970286,31,1,0.06395450234413147,0.03459692746400833,0.00912746787071228,0.0007014937939182405,4.743653399662934e-06,0.22580645161290322,0.06896551724137931,0.0,0.005682065482101129,0.09761240566449782,30.0,0.032258064516129004,0.01686711609363556,0.0,0.0,0.0,0.0,0.0,0.0,0.008064516129032251,1.0117839574813843,0.5322837829589844,
167,9970329,30,64,0.07660383731126785,0.04971902072429657,0.013472897000610828,0.8094966818888982,0.39676485519219845,0.43333333333333335,0.19558823529411767,0.16666666666666666,0.3632182652911911,0.602718241751194,34.0,0.46875,1.0,0.43333333333333335,0.16286215978928886,0.2,0.36000000000000004,0.8,0.16666666666666666,0.3157599319578578,0.11264964193105698,0.2525355815887451,
168,9970446,28,1,0.06274349987506866,0.03277117386460304,0.008654805831611156,0.0008914140718323844,8.174350554668308e-06,0.32142857142857145,0.12528735632183907,0.0,0.006253023764916826,0.08593229151197843,27.0,0.0357142857142857,0.01791761815547943,0.0,0.0,0.0,0.0,0.0,0.0,0.008928571428571425,0.965156078338623,0.5926750898361206,
169,9970502,31,64,0.05755877494812012,0.040591128170490265,0.011877205222845078,0.8451045790026265,0.5174097838320698,0.5161290322580645,0.24183006535947715,0.16666666666666705,0.3732170388316617,0.6528790994379927,33.0,0.484375,1.0,0.45161290322580644,0.15257352941176472,0.14285714285714288,0.42857142857142855,0.8,0.3870967741935484,0.33017988445378155,0.11303392797708511,0.07276061177253723,
170,9970666,33,64,0.07041224092245102,0.045805104076862335,0.012415627017617226,0.6866885369474237,0.2545332248510159,0.36363636363636365,0.2523015873015873,0.0,0.36857063994012523,0.5999511726877905,31.0,0.515625,1.0,0.48484848484848486,0.18300653594771243,0.07692307692307693,0.359375,0.8421052631578948,0.30303030303030304,0.3066734225741578,0.15634049475193024,0.1095217764377594,
171,9970669,31,64,0.08141027390956879,0.04896854609251022,0.013528810814023018,0.591077507503571,0.05568820733217539,0.12903225806451613,0.06265664160401002,0.0,0.2835114363943333,0.5467461921854309,33.0,0.484375,1.0,0.25806451612903225,0.05714285714285714,0.1739130434782609,0.29411764705882354,0.7692307692307693,0.1935483870967742,0.27024610659481185,0.14979805052280426,0.1736029088497162,
172,9970998,32,64,0.07792852818965912,0.053159136325120926,0.01343073882162571,0.6960314866155386,0.19817698419029028,0.25,0.10129310344827586,0.0,0.3016269475034414,0.602299857230587,32.0,0.5,1.0,0.40625,0.08524590163934427,0.0,0.29007633587786263,0.6666666666666665,0.1875,0.24357589788512074,0.14068065583705902,0.05734218657016754,
173,9971058,31,1,0.06957495957612991,0.03699260205030441,0.00947578065097332,0.0009365418264942784,1.0940527799206276e-05,0.3548387096774194,0.17156862745098037,0.0,0.0055762549441668256,0.14445561217444558,30.0,0.032258064516129004,0.014750905334949493,0.0,0.0,0.0,0.0,0.0,0.0,0.008064516129032251,0.899370551109314,0.297538697719574,
174,9971227,30,64,0.07998026907444,0.05329465866088867,0.01438242755830288,0.7853984922170639,0.20031725190080324,0.26666666666666666,0.08253968253968255,0.0,0.3255419862899288,0.5122324818919558,34.0,0.46875,1.0,0.43333333333333335,0.09915966386554623,0.0,0.38532110091743116,0.6666666666666666,0.2,0.27188181809421014,0.18354134261608124,0.3694967031478882,
175,9971395,33,64,0.07329820841550827,0.052278466522693634,0.012752708978950977,0.8552053661057444,0.34859233826673286,0.3939393939393939,0.15578947368421053,0.0,0.32883231990962253,0.6383719868423265,31.0,0.515625,1.0,0.42424242424242425,0.12626262626262624,0.0,0.3508771929824561,0.7,0.3939393939393939,0.2769657927963849,0.11832930892705917,0.05564573407173157,
176,9971396,33,64,0.06551983952522278,0.049599647521972656,0.011572504416108131,0.8237707127224315,0.4907835947813153,0.5454545454545454,0.23556187766714082,0.0,0.35258450500770416,0.6218545777680142,31.0,0.515625,1.0,0.5454545454545454,0.15625,0.0,0.288135593220339,1.0,0.2727272727272727,0.26100370762711866,0.1437227874994278,0.05511827766895294,
177,9971473,29,64,0.07334081828594208,0.0505257323384285,0.01244797557592392,0.6876862018272795,0.37923047169775775,0.4827586206896552,0.16526610644257703,0.0,0.3656425321565408,0.6546456933271122,35.0,0.453125,1.0,0.4827586206896552,0.12063492063492062,0.0,0.5142857142857143,0.8,0.3103448275862069,0.31740823412698416,0.11565865576267242,0.12282400578260422,
178,9971505,25,64,0.0738142803311348,0.04709620773792267,0.013683773577213287,0.8663327503204346,0.3807527910800627,0.44,0.18209876543209877,0.7777777777777779,0.2935139118054077,0.6467036107167022,39.0,0.390625,1.0,0.36,0.05901639344262295,0.0,0.41558441558441556,0.6666666666666666,0.24,0.25491407414307005,0.08695319294929504,0.10871679335832596,
179,9971730,30,64,0.07790642231702805,0.05320688709616661,0.014348620548844337,0.7730400482813518,0.35767267354654003,0.36666666666666664,0.13819444444444443,0.0,0.3080453954570334,0.6229817241738582,34.0,0.46875,1.0,0.4,0.11682539682539683,0.0,0.3218390804597701,0.0,0.3,0.2531962575259989,0.12074843794107437,0.05710349977016449,
180,9971773,34,64,0.08032483607530594,0.05209983140230179,0.01305453758686781,0.5617979686049854,0.17356494787907656,0.20588235294117646,0.0701058201058201,0.0,0.30483804835493516,0.5598239960039363,30.0,0.53125,1.0,0.35294117647058826,0.10124293785310734,0.0,0.3333333333333333,0.8,0.14705882352941177,0.2697277542372881,0.17501391470432281,0.10614132881164551,
181,9971775,34,64,0.07533390820026398,0.04865506663918495,0.011927202343940735,0.6145414543502471,0.3846113813439832,0.4411764705882353,0.17025641025641025,0.0,0.36617900036873635,0.5210774020111729,30.0,0.53125,0.9982675518840551,0.5294117647058824,0.18214285714285716,0.0,0.33898305084745767,0.8235294117647058,0.2647058823529412,0.2878851392251816,0.1965349018573761,0.3284264802932739,
182,9971777,34,64,0.08083274215459824,0.05227489396929741,0.01424485631287098,0.5512928173822516,0.12053051424718031,0.2647058823529412,0.15714285714285717,0.0,0.34571453579363914,0.549977331477053,30.0,0.53125,1.0,0.38235294117647056,0.15247863247863247,0.12903225806451613,0.35294117647058826,0.8333333333333333,0.20588235294117646,0.31264408987333564,0.19234417378902435,0.10548806190490723,
183,9971789,24,64,0.070093534886837,0.04539664462208748,0.012819635681807995,0.8147356050709883,0.37684145758766024,0.3333333333333333,0.09523809523809523,0.0,0.3448731884057971,0.6723681557883062,40.0,0.375,1.0,0.5,0.13333333333333333,0.0,0.43478260869565216,0.8,0.2916666666666667,0.2725905797101449,0.10523423552513123,0.0005749999545514584,
184,9971852,27,64,0.07270294427871704,0.05052861571311951,0.01388770155608654,0.8001357350084517,0.38587250562106956,0.3333333333333333,0.09571074087203121,0.3333333333333333,0.31359690656565653,0.6213463789134315,37.0,0.421875,1.0,0.4444444444444444,0.10511363636363635,0.0,0.3409090909090909,0.8000000000000002,0.37037037037037035,0.24580965909090907,0.12392085790634155,0.07361646741628647,
185,9971894,31,64,0.07041925191879272,0.05235007777810097,0.013241613283753395,0.8073529581869802,0.38749644043853304,0.3548387096774194,0.16931216931216933,0.0,0.34561282586943093,0.6313901770429527,33.0,0.484375,1.0,0.5161290322580645,0.160530679933665,0.0,0.3090909090909091,1.0,0.1935483870967742,0.26138170416855117,0.11947213858366013,0.10679087787866592,
186,9972085,38,64,0.0846424251794815,0.056003350764513016,0.014182137325406075,0.4421602526777669,0.13223914572513804,0.15789473684210525,0.0739247311827957,0.0,0.3817146943662897,0.5499314586723142,26.0,0.59375,1.0,0.47368421052631576,0.18330654666238078,0.16666666666666669,0.3128491620111732,0.8,0.23684210526315788,0.32792934936972007,0.21255622804164886,0.07433659583330154,
187,9972216,35,1,0.07155308127403259,0.03809964656829834,0.00904359482228756,0.0007382018225533622,8.224280000287568e-06,0.34285714285714286,0.0909090909090909,0.2857142857142853,0.005313161364091296,0.12800914075491684,34.0,0.02857142857142858,0.02054894156754017,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857145,0.9164279103279114,0.37937724590301514,
188,9972316,27,1,0.06676017493009567,0.03274013474583626,0.009024446830153465,0.0012682411405775282,1.8256989700712774e-05,0.5185185185185185,0.20833333333333334,0.0,0.006376091908249598,0.16165089325082524,26.0,0.03703703703703709,0.01641072705388069,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259273,0.955552875995636,0.21436673402786255,
189,9972418,34,1,0.07652580738067627,0.041226305067539215,0.009956542402505875,0.0009018428185406853,8.24090517426157e-06,0.4117647058823529,0.14444444444444446,0.0,0.005274769367978854,0.06753417066134075,33.0,0.02941176470588236,0.017260093241930008,0.0,0.0,0.0,0.0,0.0,0.0,0.00735294117647059,0.9606866240501404,0.68135005235672,
190,9972487,37,64,0.08426272869110107,0.05876056104898453,0.013817760162055492,0.5272802066158604,0.21555594003281658,0.2702702702702703,0.10822510822510822,0.0,0.33894205083256856,0.5897485071497722,27.0,0.578125,1.0,0.3783783783783784,0.1814556331006979,0.0,0.35668789808917195,0.5,0.21621621621621623,0.3056631409513497,0.17792998254299164,0.0019697588868439198,
191,99725624,36,64,0.07301339507102966,0.0527346208691597,0.013086624443531036,0.7425187047984865,0.4439878577904012,0.4722222222222222,0.22163467815641727,0.0,0.3948761775290413,0.61692737293167,28.0,0.5625,1.0,0.5555555555555556,0.184984520123839,0.15384615384615383,0.3076923076923077,0.9090909090909091,0.25,0.31608344248630627,0.15862758457660675,0.050911109894514084,
192,9973106,35,64,0.08193932473659515,0.05749477446079254,0.013594972901046276,0.7467119795935494,0.36422418059109335,0.45714285714285713,0.16248955722639932,0.0,0.35817223941621573,0.5842558958106848,29.0,0.546875,1.0,0.5142857142857142,0.11842105263157895,0.0,0.3694267515923567,0.7058823529411764,0.2857142857142857,0.2897023235836406,0.18733394145965576,0.07827266305685043,
193,9973584,40,64,0.09249372780323029,0.06307030469179153,0.015416553243994713,0.6256241485476494,0.2638312581076883,0.275,0.10870726495726496,0.0,0.35468250104326055,0.6066012585818112,24.0,0.625,1.0,0.475,0.12025316455696201,0.0,0.3406593406593407,1.0,0.125,0.2995314021421617,0.14965426921844482,0.1429668664932251,
194,99736,26,64,0.06182996183633804,0.03950180113315582,0.012022465467453003,0.8373971936794428,0.2638580606782433,0.3076923076923077,0.2111111111111111,0.0,0.23394939149015237,0.5288162064475891,38.0,0.40625,1.0,0.19230769230769232,0.043478260869565216,0.07692307692307693,0.27350427350427353,0.6666666666666666,0.15384615384615385,0.22136926328502415,0.11296402662992477,0.34358280897140503,
195,9973923,31,64,0.0865122526884079,0.05643528327345848,0.01480635441839695,0.7662889928587021,0.22672608924832016,0.3225806451612903,0.15970961887477314,0.0,0.3381409224103386,0.6172096596771315,33.0,0.484375,1.0,0.41935483870967744,0.12,0.14285714285714285,0.32608695652173914,0.0,0.25806451612903225,0.2877956133540373,0.14288336038589478,0.0008037461084313691,
196,9974062,36,24,0.07602648437023163,0.04809580743312836,0.012669725343585014,0.5666426693399748,0.31286241764080325,0.3611111111111111,0.12894144144144143,0.0,0.4231917219953794,0.705849852974216,12.0,0.6666666666666667,0.9772658124566078,0.4583333333333333,0.24705882352941178,0.16666666666666666,0.42666666666666664,0.0,0.08333333333333333,0.3987450980392157,0.08433668315410614,0.04046710580587387,
197,99746,30,64,0.07423081994056702,0.05152995139360428,0.012532144784927368,0.7672312001387278,0.3651032694417534,0.43333333333333335,0.14293085655314758,0.0,0.36657696419587454,0.5846932737010249,34.0,0.46875,1.0,0.5,0.11194029850746269,0.0,0.4943820224719101,1.0,0.3,0.3126092675666611,0.15833307802677155,0.26502975821495056,
198,9975270,42,64,0.07492287456989288,0.053501419723033905,0.012939023785293102,0.6209381981974557,0.2355820748358123,0.2857142857142857,0.2355632223563912,0.0,0.35626980212717974,0.5635870253084428,22.0,0.65625,1.0,0.40476190476190477,0.16287081339712922,0.06451612903225806,0.3219512195121951,0.75,0.23809523809523808,0.32222281531514574,0.17889955639839172,0.16072693467140198,
199,99754820,31,1,0.06829145550727844,0.036928314715623856,0.009346877224743366,0.0008300196739935106,7.238205750669998e-06,0.2903225806451613,0.09999999999999999,0.0,0.005628241835943149,0.19127726573797485,30.0,0.032258064516129004,0.01579064317047596,0.0,0.0,0.0,0.0,0.0,0.0,0.008064516129032251,0.9058824181556702,0.06369036436080933,
200,99758,26,64,0.06312935054302216,0.04253166541457176,0.01104375533759594,0.7705631313415674,0.4286096142618525,0.46153846153846156,0.20857142857142857,0.0,0.36068332425562816,0.5973400766098941,38.0,0.40625,1.0,0.5,0.12990196078431374,0.0,0.4938271604938271,0.8571428571428571,0.3076923076923077,0.30038239832970226,0.13600976765155792,0.28174614906311035,
