dataset_index,cid,gt_atom_count,pred_atom_count,atom_xy_mae,bond_map_mae,type_map_mae,atom_center_score_r3,typed_center_score_r3,type_top1_local_acc_r3,atom_type_macro_f1_2d,ch_collapse_rate_2d,pred_object_score,pred_object_3d_score,pred_object_count_mae,pred_object_count_score,pred_object_center_score,pred_object_type_acc,pred_object_macro_f1,pred_object_hetero_f1,pred_object_edge_f1,pred_object_edge_f1_robust,pred_object_match_coverage_robust,pred_object_graph_score,pred_object_heavy_rmsd,pred_object_z_mae,figure_path
123,9964519,24,45,0.3519418239593506,0.3696898818016052,0.45096492767333984,0.6652708649635315,0.2816387874384721,0.08333333333333333,0.07516339869281045,0.0,0.29036863697627013,0.6926999721284957,21.0,0.5333333333333333,0.5721766610940298,0.125,0.07254901960784314,0.08888888888888889,0.6133333333333334,0.8,0.5416666666666666,0.3802875816993464,0.04983893036842346,0.0007663194555789232,
124,9964541,26,55,0.35613611340522766,0.36917388439178467,0.45172175765037537,0.6420311033725739,0.253474908379408,0.11538461538461539,0.039473684210526314,0.0,0.30195776375394134,0.6866223924548044,29.0,0.4727272727272728,0.5679820039055564,0.15384615384615385,0.06666666666666667,0.15384615384615383,0.6388888888888888,0.888888888888889,0.46153846153846156,0.38589549339549334,0.05781980976462364,0.0006994082941673696,
125,9964564,23,44,0.3715342879295349,0.38030892610549927,0.4516211450099945,0.6444556583528933,0.3033358221468718,0.13043478260869565,0.09999999999999999,0.0,0.2973889874135252,0.6374867101925226,21.0,0.5227272727272727,0.5701539814472198,0.08695652173913043,0.04761904761904762,0.2745098039215686,0.5901639344262294,0.5714285714285715,0.4782608695652174,0.4016649655391217,0.060344353318214417,0.17258715629577637,
126,9964619,29,64,0.3997610807418823,0.4006340503692627,0.45826005935668945,0.6314806105761692,0.27800655005307034,0.13793103448275862,0.05442176870748299,0.0,0.24023167331910977,0.5968098806572046,35.0,0.453125,0.5237499256618321,0.10344827586206896,0.04545454545454545,0.03333333333333333,0.5306122448979592,0.7368421052631579,0.3793103448275862,0.31475311147186147,0.05888538062572479,0.3045690655708313,
127,9964628,27,64,0.41029733419418335,0.40953004360198975,0.45982199907302856,0.6133394153029831,0.27413405919516526,0.037037037037037035,0.019047619047619046,0.0,0.2539363778249312,0.5630318346120178,37.0,0.421875,0.5237681092694402,0.07407407407407407,0.031746031746031744,0.15873015873015872,0.5789473684210527,0.8,0.18518518518518517,0.34619556704260646,0.07767143845558167,0.378129243850708,
128,9964658,29,29,0.3587877154350281,0.3718583285808563,0.45133262872695923,0.62657194815833,0.2776275945120844,0.10344827586206896,0.0625,0.0,0.3173217347874864,0.5911044271957436,0.0,1.0,0.6206216503833902,0.034482758620689655,0.023809523809523808,0.3125,0.38016528925619836,1.0,0.20689655172413793,0.45031975600157415,0.12719278037548065,0.12465541064739227,
129,9964687,25,54,0.3696654736995697,0.3765597343444824,0.45274657011032104,0.6512101113796234,0.277973889708519,0.16,0.0634920634920635,0.0,0.2774525766685325,0.6393709863302884,29.0,0.4629629629629629,0.5793184886376063,0.12,0.03896103896103896,0.20833333333333331,0.5499999999999999,0.7777777777777777,0.48,0.3576996151996152,0.07330259680747986,0.06544318795204163,
130,9964699,30,64,0.4001722037792206,0.400179386138916,0.45759695768356323,0.6443431754906972,0.25094104011853535,0.03333333333333333,0.0196078431372549,0.0,0.24545536054080672,0.6125911540241586,34.0,0.46875,0.5436963411048055,0.06666666666666667,0.025641025641025637,0.10714285714285714,0.5504587155963303,0.6923076923076923,0.4,0.3364048270154921,0.05235614255070686,0.2584066390991211,
131,9964700,30,48,0.38636159896850586,0.3881978988647461,0.4549647271633148,0.6096509198347727,0.2550799801945686,0.2,0.08695652173913043,0.0,0.29631838868370375,0.6260604263076353,18.0,0.625,0.5296909244110187,0.16666666666666666,0.057471264367816084,0.054054054054054064,0.5740740740740741,0.6874999999999999,0.4666666666666667,0.37948098961029997,0.057045284658670425,0.3349497318267822,
132,9964728,24,42,0.3799087107181549,0.384177565574646,0.4544851779937744,0.6566317155957222,0.30119487394889194,0.125,0.05714285714285714,0.0,0.3224291831241379,0.6723057494277045,18.0,0.5714285714285714,0.5823840725989569,0.08333333333333333,0.030303030303030304,0.3157894736842105,0.6666666666666667,1.0,0.375,0.44540897698792437,0.059089645743370056,0.08683332800865173,
133,9964733,28,64,0.35910600423812866,0.37133532762527466,0.45303478837013245,0.6265919793929372,0.25694536896688597,0.21428571428571427,0.13859649122807016,0.0,0.3181002010661476,0.6531148917729745,36.0,0.4375,0.5714660263620317,0.25,0.09117701661561312,0.14545454545454545,0.6067415730337079,0.9032258064516129,0.5,0.3690608629758295,0.08289851993322372,0.0741056278347969,
134,9964773,24,37,0.38062670826911926,0.38666290044784546,0.45361360907554626,0.6448874721924464,0.2946707432468732,0.041666666666666664,0.01666666666666667,0.0,0.2998957295158696,0.6196128217430352,13.0,0.6486486486486487,0.5962289539543358,0.041666666666666664,0.019047619047619053,0.15384615384615383,0.6774193548387097,0.923076923076923,0.3333333333333333,0.4338376909344651,0.09239000827074051,0.20268192887306213,
135,99648,31,40,0.36448997259140015,0.3731005787849426,0.45199117064476013,0.5827905295356628,0.2422783778559777,0.06451612903225806,0.03571428571428572,0.0,0.3171639913336388,0.6066346576902742,9.0,0.775,0.5701307840645313,0.0967741935483871,0.039999999999999994,0.3529411764705882,0.4363636363636364,0.6666666666666666,0.25806451612903225,0.4250655080213904,0.1060638427734375,0.1163935661315918,
136,9964810,34,51,0.3618399500846863,0.37389686703681946,0.4515252113342285,0.5768155885093352,0.2405148661311935,0.058823529411764705,0.03174603174603175,0.0,0.265477510371943,0.6059242996047085,17.0,0.6666666666666667,0.548661412561641,0.08823529411764706,0.043478260869565216,0.17391304347826084,0.4060150375939849,0.7142857142857143,0.20588235294117646,0.35225019069412655,0.09118994325399399,0.10561522096395493,
137,9964877,26,64,0.35783520340919495,0.3707427680492401,0.4519021511077881,0.6232104461926681,0.252569348193132,0.15384615384615385,0.07738095238095237,0.0,0.2573650299602167,0.6536743659293279,38.0,0.40625,0.5584774422459304,0.07692307692307693,0.03367003367003366,0.16393442622950818,0.5897435897435898,0.8695652173913044,0.5384615384615384,0.3474936483901648,0.06479492038488388,0.00039792899042367935,
138,9964890,33,58,0.3575454354286194,0.3714112639427185,0.4514750838279724,0.6524150588295676,0.25986779232819873,0.15151515151515152,0.08616780045351473,0.0,0.2844464634357603,0.6582882743726163,25.0,0.5689655172413793,0.6008844534898626,0.15151515151515152,0.06715506715506715,0.0784313725490196,0.5299145299145299,0.8,0.45454545454545453,0.35682875272124764,0.06795290857553482,0.06457021832466125,
139,9964916,27,58,0.393178790807724,0.39231228828430176,0.45596185326576233,0.6120698650677999,0.27802925032598,0.2222222222222222,0.08571428571428572,0.0,0.26754074461713945,0.6149824116683406,31.0,0.4655172413793104,0.5239243425171951,0.07407407407407407,0.025974025974025976,0.14814814814814814,0.627906976744186,0.9333333333333333,0.3333333333333333,0.3709711870297275,0.05591464787721634,0.2857401967048645,
140,9964926,31,64,0.4063418507575989,0.40000176429748535,0.4578019976615906,0.6336880153225314,0.26174249908616465,0.0967741935483871,0.07341269841269842,0.0,0.26681185263042634,0.5835930822505766,33.0,0.484375,0.5526724574156106,0.0967741935483871,0.03125,0.19607843137254902,0.5333333333333333,0.7272727272727274,0.41935483870967744,0.3532261029411764,0.06048794835805893,0.3825311064720154,
141,9964927,26,43,0.37327778339385986,0.38294580578804016,0.4526377320289612,0.6836960338629209,0.3267585440323903,0.11538461538461539,0.04285714285714286,0.0,0.2838053705732643,0.6706456312665579,17.0,0.6046511627906976,0.634205175693645,0.07692307692307693,0.024844720496894408,0.15789473684210525,0.5675675675675675,0.75,0.4230769230769231,0.38635933081412294,0.06252250075340271,0.028404198586940765,
142,9964984,26,35,0.36087608337402344,0.3721665143966675,0.45175057649612427,0.6247145751347909,0.2746922310728293,0.11538461538461539,0.05714285714285714,0.0,0.34236534966303594,0.6537613506915901,9.0,0.7428571428571429,0.5776258374963488,0.11538461538461539,0.06218487394957983,0.3888888888888889,0.5121951219512195,0.6666666666666666,0.2692307692307692,0.4551973309649063,0.07934238016605377,0.07100117951631546,
143,9965061,27,64,0.40638303756713867,0.4075777530670166,0.46030277013778687,0.6511417053363941,0.2712879627943039,0.14814814814814814,0.057142857142857155,0.0,0.31156809113684597,0.6189290718005273,37.0,0.421875,0.5474742860533297,0.18518518518518517,0.05494505494505495,0.1785714285714286,0.6842105263157894,0.7272727272727272,0.4444444444444444,0.391645730913823,0.06249707564711571,0.3427221179008484,
144,9965076,25,48,0.39553090929985046,0.393279105424881,0.4571213722229004,0.6173931264877319,0.25744056463241577,0.04,0.020408163265306124,0.0,0.28090756412926754,0.578289427825028,23.0,0.5208333333333333,0.5813132636249065,0.08,0.030075187969924814,0.2608695652173913,0.5428571428571429,0.6666666666666666,0.2,0.3783972839707965,0.1113605871796608,0.17463776469230652,
145,9965121,28,64,0.4011561870574951,0.4045037031173706,0.45950794219970703,0.6442742688315255,0.27877284958958626,0.10714285714285714,0.04511278195488722,0.0,0.2625219950183468,0.6188084286695056,36.0,0.4375,0.5452295034192502,0.07142857142857142,0.020833333333333336,0.13559322033898305,0.6363636363636364,0.7142857142857143,0.39285714285714285,0.363387583461736,0.056746065616607666,0.2581290602684021,
146,9965187,29,64,0.4097796082496643,0.4039287865161896,0.4577557146549225,0.722405717290681,0.3357717836725301,0.10344827586206896,0.03571428571428571,0.0,0.24660980317490122,0.6339417583914391,35.0,0.453125,0.617018245626241,0.10344827586206896,0.02197802197802198,0.09090909090909091,0.5194805194805195,0.7058823529411765,0.4827586206896552,0.3176768543956044,0.053827106952667236,0.15916933119297028,
147,9965225,32,58,0.3835919201374054,0.387643039226532,0.45451539754867554,0.6616769414395094,0.2896306421607733,0.0625,0.030075187969924807,0.0,0.289039209229058,0.6756590126261321,26.0,0.5517241379310345,0.5700402809628125,0.09375,0.03703703703703704,0.1568627450980392,0.6170212765957447,0.6666666666666667,0.46875,0.3926684377182845,0.05165485665202141,0.06488125026226044,
148,9965227,27,53,0.37717148661613464,0.384194552898407,0.45342129468917847,0.6665880658008434,0.3174896587928136,0.37037037037037035,0.15476190476190474,0.0,0.3498036247919917,0.7101661880347024,26.0,0.5094339622641509,0.6007419262292251,0.2962962962962963,0.06349206349206349,0.16666666666666666,0.6578947368421053,0.8235294117647058,0.6296296296296297,0.40365339449252063,0.06383009254932404,0.0005643346230499446,
149,9965295,34,55,0.3897460103034973,0.3884829878807068,0.45524510741233826,0.609274636296665,0.2524927070035654,0.11764705882352941,0.047619047619047616,0.0,0.2979722988121838,0.6180401585205617,21.0,0.6181818181818182,0.5377439190040935,0.11764705882352941,0.05128205128205127,0.12,0.6034482758620688,0.8,0.5294117647058824,0.4000087613535889,0.06979083269834518,0.2951934337615967,
150,996541,37,64,0.3954729437828064,0.3931378126144409,0.4551944136619568,0.6183487241332596,0.2739828172567728,0.1891891891891892,0.11843711843711843,0.0,0.2797504352860199,0.5973351624589549,27.0,0.578125,0.5651735872961581,0.08108108108108109,0.03651115618661257,0.19672131147540986,0.5384615384615385,0.8421052631578948,0.35135135135135137,0.3796392819939429,0.09424471110105515,0.18711349368095398,
151,9965428,36,64,0.36207064986228943,0.3733496069908142,0.45244842767715454,0.660630131761233,0.2597506783074803,0.1111111111111111,0.05797101449275363,0.0,0.2926975051375359,0.6800786262734719,28.0,0.5625,0.6097820233553648,0.1388888888888889,0.050505050505050504,0.11538461538461539,0.578512396694215,0.8421052631578947,0.5,0.37628227202090836,0.0526009127497673,0.058348774909973145,
152,9965791,36,44,0.36465519666671753,0.374053418636322,0.45223283767700195,0.578825352092584,0.2367348103887505,0.1388888888888889,0.05952380952380953,0.0,0.337423831856827,0.6279198642449203,8.0,0.8181818181818181,0.5590105476704511,0.16666666666666666,0.06666666666666668,0.2222222222222222,0.49206349206349204,1.0,0.19444444444444445,0.4345454545454545,0.10676892846822739,0.11944720149040222,
153,9965886,37,53,0.3649570941925049,0.3753352761268616,0.45198488235473633,0.5851814940169051,0.2357620629104408,0.08108108108108109,0.037267080745341616,0.0,0.27310809000116093,0.6478775792014803,16.0,0.6981132075471699,0.5315944603029287,0.05405405405405406,0.02666666666666666,0.12000000000000001,0.524822695035461,0.7499999999999999,0.35135135135135137,0.3875495784825372,0.07375675439834595,0.05794111266732216,
154,9965992,33,64,0.3602621555328369,0.37329381704330444,0.4520074725151062,0.6404181583361193,0.26480299640785565,0.15151515151515152,0.09795321637426901,0.0,0.3097674337791961,0.6457264796561796,31.0,0.515625,0.5677560325711966,0.18181818181818182,0.07692307692307691,0.23333333333333334,0.5409836065573771,0.8333333333333333,0.42424242424242425,0.380301794346364,0.092502161860466,0.0007096418412402272,
155,9966447,32,64,0.380809485912323,0.38652941584587097,0.45360279083251953,0.6562071610242128,0.31959179136902094,0.25,0.12081632653061226,0.0,0.3074393745492284,0.6596592214734605,32.0,0.5,0.5968845328316092,0.21875,0.04761904761904762,0.18181818181818182,0.5555555555555556,0.9,0.40625,0.36533189033189034,0.06510962545871735,0.10610606521368027,
156,9966566,34,64,0.3741413652896881,0.37985819578170776,0.4533907473087311,0.6271454025717342,0.27296707034111023,0.11764705882352941,0.05442176870748299,0.0,0.2908330465674842,0.6665441228813107,30.0,0.53125,0.5558697991073132,0.08823529411764706,0.02857142857142857,0.21052631578947367,0.62,0.8292682926829269,0.5882352941176471,0.39763204887218045,0.05725132301449776,0.06679169088602066,
157,9966615,38,64,0.3666464686393738,0.3782833218574524,0.45212382078170776,0.6166831278487256,0.25003498792648315,0.15789473684210525,0.061224489795918366,0.0,0.26204239056057144,0.6219537856618865,26.0,0.59375,0.5868840501643717,0.07894736842105263,0.027027027027027025,0.1568627450980392,0.4748201438848921,0.7368421052631579,0.2631578947368421,0.35140250478472546,0.0996830090880394,0.0007376730209216475,
158,9967106,35,64,0.3638327121734619,0.3749447166919708,0.45196032524108887,0.6087812330041613,0.2628723331860134,0.14285714285714285,0.11706349206349205,0.0,0.3261452887777033,0.6378959606097834,29.0,0.546875,0.5745113519951701,0.2571428571428571,0.10555555555555556,0.21052631578947367,0.492063492063492,0.8571428571428571,0.2,0.37215734649122806,0.10753805935382843,0.0018000000854954123,
159,9967199,35,64,0.37816017866134644,0.3853232264518738,0.4534282684326172,0.662891355582646,0.28820189705916816,0.05714285714285714,0.02484472049689441,0.0,0.3147820953944819,0.6949647264482668,29.0,0.546875,0.6015694863162935,0.14285714285714285,0.06007326007326007,0.21052631578947364,0.6168224299065421,0.742857142857143,0.5714285714285714,0.40672651563983653,0.043452613055706024,0.05150285363197327,
160,99676,16,64,0.40775227546691895,0.40206485986709595,0.4572739601135254,0.7007314376533031,0.2861007507890463,0.0,0.0,0.0,0.2154434340591776,0.5828210239284946,48.0,0.25,0.5405901833437383,0.0,0.0,0.1694915254237288,0.6274509803921569,0.888888888888889,0.3125,0.3160061482220007,0.06569363176822662,0.23816250264644623,
161,99679,19,53,0.3560561537742615,0.3632708489894867,0.4526303708553314,0.6164813418137399,0.28321363031864166,0.2631578947368421,0.1435897435897436,0.0,0.30565882646689524,0.6522820036512312,34.0,0.3584905660377359,0.5299441038437609,0.21052631578947367,0.06072106261859583,0.19999999999999998,0.653061224489796,0.8571428571428571,0.5263157894736842,0.3703382826045817,0.046621229499578476,0.21490579843521118,
162,99680,19,32,0.36421769857406616,0.3703635036945343,0.4524855613708496,0.5915381626078957,0.24088976963570244,0.15789473684210525,0.06593406593406594,0.0,0.29164389572099503,0.572229313848246,13.0,0.59375,0.5193237047642469,0.10526315789473684,0.05128205128205129,0.25806451612903225,0.5066666666666666,0.5882352941176471,0.3157894736842105,0.38764014681555004,0.09257436543703079,0.31163489818573,
163,99683,22,35,0.35244643688201904,0.3689701557159424,0.4512964189052582,0.5783303176814859,0.22272308881987224,0.22727272727272727,0.21367521367521367,0.0,0.22455503901552032,0.6079149503386639,13.0,0.6285714285714286,0.49533864770616803,0.0,0.0,0.15789473684210525,0.4090909090909091,0.5714285714285715,0.45454545454545453,0.33190362269309637,0.07959119230508804,0.05740784481167793,
164,9968538,40,64,0.3935612738132477,0.3945046067237854,0.4549427926540375,0.6329816445708275,0.28418464213609695,0.1,0.05772005772005773,0.0,0.28356744507979964,0.6032998176305805,24.0,0.625,0.6050656586885452,0.125,0.06302521008403361,0.14035087719298245,0.47328244274809156,0.6666666666666666,0.225,0.3625740724172352,0.1076875776052475,0.1075412705540657,
165,9970193,29,64,0.401636004447937,0.3980228304862976,0.4561383128166199,0.7017895579338074,0.3119181574418627,0.20689655172413793,0.07142857142857142,0.0,0.2800277644092828,0.6416603968401425,35.0,0.453125,0.6014474369585514,0.10344827586206896,0.02955665024630542,0.14545454545454545,0.6419753086419753,0.8333333333333333,0.41379310344827586,0.3729748471648615,0.07767251878976822,0.08932746946811676,
166,9970286,31,57,0.39753639698028564,0.3994985818862915,0.45772799849510193,0.6346513705868875,0.2861353548303727,0.03225806451612903,0.015873015873015872,0.0,0.242184937607184,0.5856018962832953,26.0,0.543859649122807,0.5418647627035776,0.03225806451612903,0.021978021978021976,0.14035087719298248,0.5,0.7142857142857143,0.3548387096774194,0.3434306921149026,0.06158706918358803,0.320644736289978,
167,9970329,30,64,0.38783061504364014,0.3872581124305725,0.4545450210571289,0.5976192851861318,0.26974807878335316,0.23333333333333334,0.13766233766233765,0.0,0.26168780660795166,0.5951040243626071,34.0,0.46875,0.5275361216627061,0.1,0.03703703703703704,0.14035087719298245,0.5576923076923077,0.7692307692307692,0.4,0.34785739053831155,0.07629451155662537,0.2525355815887451,
168,9970446,28,60,0.39839470386505127,0.3980019688606262,0.45687752962112427,0.6332393544060844,0.26482178270816803,0.10714285714285714,0.0588235294117647,0.0,0.32017898968277125,0.5658029377283085,32.0,0.4666666666666667,0.5511266912023226,0.17857142857142858,0.06666666666666667,0.32727272727272727,0.5777777777777778,0.8,0.25,0.39767676767676763,0.09018886834383011,0.40841788053512573,
169,9970502,31,44,0.37624290585517883,0.38440877199172974,0.4527784287929535,0.6622502669211356,0.2861975513158306,0.0967741935483871,0.04545454545454545,0.0,0.33010438552377186,0.6479109989843598,13.0,0.7045454545454546,0.6330579349940474,0.16129032258064516,0.0925925925925926,0.25,0.48214285714285715,0.888888888888889,0.22580645161290322,0.41340488215488214,0.08615929633378983,0.07276061922311783,
170,9970666,33,38,0.36250007152557373,0.373543381690979,0.4518420696258545,0.6510619728854208,0.29370750667470874,0.06060606060606061,0.023809523809523808,0.0,0.3162484314846808,0.6353871346910319,5.0,0.868421052631579,0.6454896291619853,0.06060606060606061,0.07309941520467836,0.19999999999999998,0.46969696969696967,0.8,0.24242424242424243,0.43611908559276974,0.09137055277824402,0.1095217689871788,
171,9970669,31,49,0.37035661935806274,0.3776237368583679,0.453591912984848,0.5839873648458912,0.25076328217983246,0.1935483870967742,0.08174178762414057,0.0,0.29393835187396533,0.6256484589227665,18.0,0.6326530612244898,0.5205758116683181,0.12903225806451613,0.045714285714285714,0.18604651162790697,0.5185185185185186,1.0,0.2903225806451613,0.38599690625604244,0.07605767250061035,0.1736029088497162,
172,9970998,32,64,0.35854730010032654,0.3731585741043091,0.45163995027542114,0.6396671226248145,0.2810751087963581,0.1875,0.07692307692307693,0.0,0.27900058774966113,0.666591953079646,32.0,0.5,0.5605138917453587,0.15625,0.052083333333333336,0.07407407407407407,0.5769230769230769,0.8,0.5,0.3521545584045584,0.05994126573204994,0.05734218657016754,
173,9971058,31,64,0.4051632285118103,0.40478360652923584,0.45880451798439026,0.6385057068640186,0.281330160556301,0.0967741935483871,0.03896103896103897,0.0,0.27421972141901846,0.5999157583195296,33.0,0.484375,0.5436172955669463,0.12903225806451613,0.04395604395604395,0.13333333333333333,0.5666666666666667,0.782608695652174,0.3548387096774194,0.3548849587912088,0.05818493664264679,0.35936254262924194,
174,9971227,30,49,0.3792280852794647,0.3834626078605652,0.4541890025138855,0.5753002067406973,0.2572428529461225,0.2,0.14002267573696145,0.0,0.32786019734564387,0.6007211643475127,19.0,0.6122448979591837,0.5283726046279985,0.2,0.07888407888407889,0.2857142857142857,0.5048543689320388,0.923076923076923,0.3,0.4026799265356824,0.0687507763504982,0.3694966733455658,
175,9971395,33,46,0.37231361865997314,0.38284409046173096,0.4522648751735687,0.646354587692203,0.3190719087918599,0.24242424242424243,0.1349206349206349,0.0,0.3516875959686329,0.6636130836647254,13.0,0.7173913043478262,0.6017139780780544,0.21212121212121213,0.1093189964157706,0.21621621621621626,0.5333333333333334,0.9333333333333333,0.3939393939393939,0.4311215352800206,0.08890078216791153,0.05564572662115097,
176,9971396,33,54,0.3714750409126282,0.38142699003219604,0.4522975981235504,0.6474445760250092,0.31602041152390564,0.21212121212121213,0.07142857142857142,0.0,0.3414873344875652,0.6800034036056282,21.0,0.6111111111111112,0.6091444983526513,0.24242424242424243,0.12972972972972974,0.15384615384615383,0.5486725663716814,0.7777777777777777,0.5454545454545454,0.401528352723043,0.06920579820871353,0.05511827766895294,
177,9971473,29,46,0.36693471670150757,0.37822088599205017,0.45223817229270935,0.6097857911011269,0.27479176223278046,0.10344827586206896,0.05555555555555556,0.0,0.3129053301457509,0.6211471533945118,17.0,0.6304347826086957,0.5538365672463956,0.1724137931034483,0.06802721088435375,0.18181818181818182,0.5333333333333334,0.5,0.20689655172413793,0.39424444085934773,0.10088542103767395,0.12282400578260422,
178,9971505,25,46,0.38231807947158813,0.3857910931110382,0.45443978905677795,0.6390513181686401,0.2979042887687683,0.08,0.03809523809523809,0.0,0.26885887166401484,0.609101414310636,21.0,0.5434782608695652,0.5652300456295842,0.04,0.016806722689075633,0.2857142857142857,0.5142857142857143,0.8235294117647058,0.44,0.37637376689806357,0.0849074125289917,0.10871679335832596,
179,9971730,30,45,0.3796651363372803,0.3840891122817993,0.45334911346435547,0.6483702470858892,0.2947342092792193,0.13333333333333333,0.1443609022556391,0.0,0.3106074579498561,0.6041816559599505,15.0,0.6666666666666667,0.6196583165062799,0.13333333333333333,0.04395604395604395,0.25,0.5,0.8,0.26666666666666666,0.4004578754578755,0.12704722583293915,0.05710350349545479,
180,9971773,34,64,0.3671216368675232,0.3761012852191925,0.4520817697048187,0.6045739089741426,0.27797942126498504,0.058823529411764705,0.03508771929824561,0.0,0.2790676258513069,0.6189310332358173,30.0,0.53125,0.5795144764706492,0.11764705882352941,0.059523809523809514,0.1724137931034483,0.5161290322580644,0.8125000000000001,0.4117647058823529,0.3598451818157741,0.08700783550739288,0.1061413437128067,
181,9971775,34,64,0.4061572849750519,0.40241092443466187,0.4577399790287018,0.6868932054323309,0.30426618281532736,0.11764705882352941,0.08712121212121211,0.0,0.28429908736834975,0.6051526968089265,30.0,0.53125,0.6098171677440405,0.08823529411764706,0.037037037037037035,0.16949152542372883,0.5961538461538461,0.8000000000000002,0.38235294117647056,0.38277205864599934,0.0654362365603447,0.3284264802932739,
182,9971777,34,64,0.36183279752731323,0.37199920415878296,0.4524644911289215,0.622675441643771,0.2630455230965334,0.11764705882352941,0.05797101449275363,0.0,0.31244983039508273,0.6662476681752197,30.0,0.53125,0.5685452874749899,0.14705882352941177,0.06957047791893527,0.24561403508771928,0.5840707964601769,0.8260869565217392,0.5588235294117647,0.4002741813623928,0.05387642979621887,0.10548804700374603,
183,9971789,24,42,0.3680111765861511,0.3776616156101227,0.45233529806137085,0.6566652829448382,0.32203242431084317,0.25,0.07142857142857142,0.0,0.35004047690461215,0.7001580694782309,18.0,0.5714285714285714,0.6153154089337304,0.25,0.05714285714285714,0.1875,0.6575342465753424,0.7058823529411764,0.4583333333333333,0.42192270058708414,0.07376569509506226,0.0005750000127591193,
184,9971852,27,41,0.3742193579673767,0.3801913261413574,0.45283475518226624,0.6606515425222891,0.31465895970662433,0.2222222222222222,0.14285714285714285,0.0,0.30538728726571635,0.657163108017871,14.0,0.6585365853658536,0.5959331633114233,0.1111111111111111,0.037267080745341616,0.21052631578947367,0.55,0.6666666666666665,0.4444444444444444,0.40669282564842646,0.07293058186769485,0.07361646741628647,
185,9971894,31,52,0.37341272830963135,0.38361456990242004,0.4526798129081726,0.670817336728496,0.3215275435678421,0.16129032258064516,0.05952380952380953,0.0,0.30439813929367704,0.6700919874055543,21.0,0.5961538461538461,0.6274970867312871,0.12903225806451613,0.049689440993788817,0.12000000000000001,0.6170212765957447,0.8181818181818182,0.41935483870967744,0.3989337965457299,0.0614481046795845,0.10679088532924652,
186,9972085,38,64,0.36625510454177856,0.3777654469013214,0.45188722014427185,0.6243991083220432,0.2640539021476319,0.13157894736842105,0.07870370370370369,0.0,0.26844505969878457,0.6579443407648046,26.0,0.59375,0.5699494569562376,0.10526315789473684,0.0392156862745098,0.07547169811320753,0.527027027027027,0.8205128205128205,0.4473684210526316,0.35583443633700285,0.05990434065461159,0.07433659583330154,
187,9972216,35,64,0.4266952872276306,0.42062970995903015,0.4579702317714691,0.6804526567459106,0.2900281597461019,0.08571428571428572,0.08095238095238096,0.0,0.25505506728173294,0.5195279963703963,29.0,0.546875,0.64121422637254,0.05714285714285714,0.022222222222222223,0.21428571428571427,0.45045045045045046,1.0,0.14285714285714285,0.34167799495924495,0.1274990290403366,0.3293009102344513,
188,9972316,27,64,0.41580697894096375,0.4165598750114441,0.46139201521873474,0.6436179523114804,0.2754484911759694,0.07407407407407407,0.07394957983193277,0.0,0.2368691913570872,0.5521325870319823,37.0,0.421875,0.5641142367385328,0.07407407407407407,0.03333333333333333,0.12698412698412698,0.5057471264367817,0.6666666666666666,0.3333333333333333,0.3145437363163656,0.08812960237264633,0.33552101254463196,
189,9972418,34,64,0.3993132710456848,0.39800965785980225,0.45678749680519104,0.6325284452999339,0.29213038831949234,0.08823529411764706,0.03296703296703297,0.0,0.29757000994642835,0.6124170588316441,30.0,0.53125,0.5823168628849089,0.17647058823529413,0.05714285714285714,0.11320754716981131,0.5811965811965812,0.896551724137931,0.4117647058823529,0.37030138428133713,0.06699856370687485,0.33237648010253906,/root/autodl-tmp/micro/experiments/v20_dense_baseline_exp05/samples/dense_baseline_sample_0189.png
190,9972487,37,64,0.36361759901046753,0.375806599855423,0.4517541527748108,0.646507385614756,0.2706759199500084,0.13513513513513514,0.05952380952380953,0.0,0.281021154303812,0.6536685426439437,27.0,0.578125,0.5668784063309431,0.16216216216216217,0.07142857142857141,0.06896551724137931,0.5039370078740157,0.7826086956521738,0.40540540540540543,0.34898802048989563,0.08200880140066147,0.0019697588868439198,
191,99725624,36,48,0.3783565163612366,0.3867076635360718,0.4531240463256836,0.6407014454404513,0.2927623387012217,0.19444444444444445,0.08333333333333333,0.0,0.3103288848404911,0.6584232321724713,12.0,0.75,0.602297323445479,0.16666666666666666,0.06060606060606061,0.10810810810810811,0.4885496183206107,0.7999999999999999,0.4166666666666667,0.3922352001550475,0.08479185402393341,0.05091111361980438,
192,9973106,35,64,0.4053650200366974,0.4010629653930664,0.45582103729248047,0.7016932989869799,0.3236814349889755,0.08571428571428572,0.07792207792207793,0.0,0.295014839702867,0.6413689514738404,29.0,0.546875,0.6333484314382076,0.05714285714285714,0.06666666666666667,0.1724137931034483,0.6391752577319588,0.9523809523809523,0.4,0.4082461821602085,0.08377915620803833,0.07827265560626984,
193,9973584,40,64,0.4149474501609802,0.41475480794906616,0.4608423113822937,0.5931809492409229,0.2431155189871788,0.1,0.034482758620689655,0.0,0.2597862436716657,0.555512431317009,24.0,0.625,0.563531890977174,0.15,0.06249999999999999,0.07017543859649122,0.3866666666666666,0.5,0.15,0.31811842105263155,0.13707078993320465,0.1429668664932251,
